userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess,
mattroac,Median,5,quiz_answer,2019-12-06 15:16:45,1 8 24,8,0,8,true,,
mattroac,Median,6,quiz_answer,2019-12-06 15:16:51,8 1 24,1,1,8,false,,
mattroac,Median,7,eval_input,2019-12-06 15:17:04,8 1 24,8,,,,,
mattroac,Median,8,quiz_answer,2019-12-06 15:17:16,1 8 24,8,0,8,true,,
mattroac,Median,9,quiz_answer,2019-12-06 15:17:19,8 1 24,8,1,8,true,,
mattroac,Median,10,quiz_answer,2019-12-06 15:17:49,1 2 3 14,2,2,2.5,true,,
mattroac,Median,11,final_answer,2019-12-06 15:17:51,,,,,,middle value,
mattroac,Induced,12,eval_input,2019-12-06 15:19:02,6,15,,,,,
mattroac,Induced,13,eval_input,2019-12-06 15:19:11,4,6,,,,,
mattroac,Induced,14,eval_input,2019-12-06 15:19:19,5,10,,,,,
mattroac,Induced,15,eval_input,2019-12-06 15:19:24,8,28,,,,,
mattroac,Induced,16,quiz_answer,2019-12-06 15:19:41,11,11,0,55,false,,
mattroac,Induced,17,eval_input,2019-12-06 15:19:47,11,55,,,,,
mattroac,Induced,18,quiz_answer,2019-12-06 15:19:56,11,55,0,55,true,,
mattroac,Induced,19,quiz_answer,2019-12-06 15:20:00,9,45,1,36,false,,
mattroac,Induced,20,eval_input,2019-12-06 15:20:05,9,36,,,,,
mattroac,Induced,21,quiz_answer,2019-12-06 15:20:12,11,55,0,55,true,,
mattroac,Induced,22,quiz_answer,2019-12-06 15:20:17,9,36,1,36,true,,
mattroac,Induced,23,quiz_answer,2019-12-06 15:20:23,6,15,2,15,true,,
mattroac,Induced,24,final_answer,2019-12-06 15:20:24,,,,,,middle value,
mattroac,EvenlyDividesIntoFirst,25,eval_input,2019-12-06 15:20:41,6 and 6,true,,,,,
mcarafio,SumParityInt,0,eval_input,2019-12-04 15:02:37,empty,0,,,,,
mcarafio,SumParityInt,1,quiz_answer,2019-12-04 15:04:25,333,334,0,1,false,,
mcarafio,SumParityInt,2,final_answer,2019-12-04 15:04:27,,,,,,The intervals are closed,
mcarafio,Induced,3,eval_input,2019-12-04 15:05:19,333,55278,,,,,
mcarafio,Induced,4,eval_input,2019-12-04 15:05:35,1,0,,,,,
mcarafio,Induced,5,quiz_answer,2019-12-04 15:06:03,11,0,0,55,false,,
mcarafio,Induced,6,final_answer,2019-12-04 15:06:06,,,,,,"integer, it is 1 because it is even
",
mcarafio,Average,7,eval_input,2019-12-04 15:06:27,6,6,,,,,
mcarafio,Average,8,eval_input,2019-12-04 15:07:28,8,8,,,,,
mcarafio,Average,9,quiz_answer,2019-12-04 15:08:10,1 8 24,3,0,11,false,,
mcarafio,Average,10,final_answer,2019-12-04 15:08:11,,,,,,"I'm not sure
",
mcarafio,EvenlyDividesIntoFirst,11,eval_input,2019-12-04 15:09:19,6 and 5,false,,,,,
mcarafio,EvenlyDividesIntoFirst,12,quiz_answer,2019-12-04 15:10:11,"2,8",false,0,true,false,,
mcarafio,EvenlyDividesIntoFirst,13,final_answer,2019-12-04 15:10:13,,,,,,"I'm not sure
",
mcarafio,SumBetween,14,eval_input,2019-12-04 15:10:28,1 and 0,0,,,,,
mcarafio,SumBetween,15,quiz_answer,2019-12-04 15:11:07,"2,5",8,0,14,false,,
mcarafio,SumBetween,16,final_answer,2019-12-04 15:11:08,,,,,,"the answer will be true
",
mfkone,Median,0,quiz_answer,2019-12-09 11:37:55,1 8 24,12,0,8,false,,
mfkone,Median,1,final_answer,2019-12-09 11:37:57,,,,,,12,
mfkone,SumParityInt,2,quiz_answer,2019-12-09 11:38:13,333,333,0,1,false,,
mfkone,SumParityInt,3,final_answer,2019-12-09 11:38:16,,,,,,"12
",
mfkone,EvenlyDividesIntoFirst,4,quiz_answer,2019-12-09 11:39:49,"8,2",true,0,true,true,,
mfkone,EvenlyDividesIntoFirst,5,quiz_answer,2019-12-09 11:39:58,"2,8",false,1,false,true,,
mfkone,EvenlyDividesIntoFirst,6,quiz_answer,2019-12-09 11:40:04,"0,2",false,2,true,false,,
mfkone,EvenlyDividesIntoFirst,7,final_answer,2019-12-09 11:40:05,,,,,,"12
",
mfkone,SumBetween,8,quiz_answer,2019-12-09 11:40:29,"2,5",3,0,14,false,,
mfkone,SumBetween,9,final_answer,2019-12-09 11:40:32,,,,,,"alot
",
mfkone,Induced,10,quiz_answer,2019-12-09 11:40:53,11,6,0,55,false,,
mfkone,Induced,11,final_answer,2019-12-09 11:40:55,,,,,,alot,
mlobo,EvenlyDividesIntoFirst,0,eval_input,2019-12-01 19:08:37,5 and 4,false,,,,,
mlobo,EvenlyDividesIntoFirst,1,eval_input,2019-12-01 19:09:00,1 and 2,true,,,,,
mlobo,EvenlyDividesIntoFirst,2,eval_input,2019-12-01 19:09:18,2 and 22,true,,,,,
mlobo,EvenlyDividesIntoFirst,3,eval_input,2019-12-01 19:10:08,5 and 55,true,,,,,
mlobo,EvenlyDividesIntoFirst,4,eval_input,2019-12-01 19:10:12,6 and 66,true,,,,,
mlobo,EvenlyDividesIntoFirst,5,eval_input,2019-12-01 19:10:15,6 and 65,false,,,,,
mlobo,EvenlyDividesIntoFirst,6,eval_input,2019-12-01 19:10:24,66 and 666,false,,,,,
mlobo,EvenlyDividesIntoFirst,7,eval_input,2019-12-01 19:10:31,11 and 121,true,,,,,
mlobo,EvenlyDividesIntoFirst,8,eval_input,2019-12-01 19:10:40,12 and 132,true,,,,,
mlobo,EvenlyDividesIntoFirst,9,quiz_answer,2019-12-01 19:11:29,"2,8",false,0,true,false,,
mlobo,EvenlyDividesIntoFirst,10,final_answer,2019-12-01 19:11:38,,,,,,"input two is input 1 multiplied by 11
",
mlobo,Average,11,eval_input,2019-12-01 19:13:19,1 2 3,2,,,,,
mlobo,Average,12,eval_input,2019-12-01 19:13:36,2 3,2.5,,,,,
mlobo,Average,13,quiz_answer,2019-12-01 19:13:56,1 8 24,8,0,11,false,,
mlobo,Average,14,quiz_answer,2019-12-01 19:14:21,1 8 24,11,0,11,true,,
mlobo,Average,15,quiz_answer,2019-12-01 19:14:31,8 1 24,11,1,11,true,,
mlobo,Average,16,quiz_answer,2019-12-01 19:14:38,1 2 3 14,5,2,5,true,,
mlobo,Average,17,final_answer,2019-12-01 19:14:39,,,,,,takes median of the values,
mlobo,Induced,18,eval_input,2019-12-01 19:15:00,3,3,,,,,
mlobo,Induced,19,eval_input,2019-12-01 19:15:02,5,10,,,,,
mlobo,Induced,20,eval_input,2019-12-01 19:15:04,6,15,,,,,
mlobo,Induced,21,eval_input,2019-12-01 19:15:06,7,21,,,,,
mlobo,Induced,22,eval_input,2019-12-01 19:15:14,8,28,,,,,
mlobo,Induced,23,eval_input,2019-12-01 19:15:22,9,36,,,,,
mlobo,Induced,24,eval_input,2019-12-01 19:15:33,2,1,,,,,
mlobo,Induced,25,eval_input,2019-12-01 19:15:38,3,3,,,,,
mlobo,Induced,26,eval_input,2019-12-01 19:15:40,1,0,,,,,
mlobo,Induced,27,eval_input,2019-12-01 19:15:41,12,66,,,,,
mlobo,Induced,28,eval_input,2019-12-01 19:15:43,1,0,,,,,
mlobo,Induced,29,eval_input,2019-12-01 19:15:44,2,1,,,,,
mlobo,Induced,30,eval_input,2019-12-01 19:15:48,3,3,,,,,
mlobo,Induced,31,eval_input,2019-12-01 19:15:50,4,6,,,,,
mlobo,Induced,32,eval_input,2019-12-01 19:16:07,5,10,,,,,
mlobo,Induced,33,eval_input,2019-12-01 19:16:35,6,15,,,,,
mlobo,Induced,34,eval_input,2019-12-01 19:16:57,7,21,,,,,
mlobo,Induced,35,quiz_answer,2019-12-01 19:18:23,11,33,0,55,false,,
mlobo,Induced,36,final_answer,2019-12-01 19:18:31,,,,,,with each increase by one in input the value it's multiplied by increases by 0.5,
mlobo,SumParityInt,37,eval_input,2019-12-01 19:18:43,1 2,1,,,,,
mlobo,SumParityInt,38,eval_input,2019-12-01 19:18:47,1 2 3,0,,,,,
mlobo,SumParityInt,39,eval_input,2019-12-01 19:18:52,1 2 4,1,,,,,
mlobo,SumParityInt,40,eval_input,2019-12-01 19:19:00,1 2 6,1,,,,,
mlobo,SumParityInt,41,eval_input,2019-12-01 19:19:08,1 2 10,1,,,,,
mlobo,SumParityInt,42,eval_input,2019-12-01 19:19:17,1 2 20,1,,,,,
mlobo,SumParityInt,43,eval_input,2019-12-01 19:19:22,1 3 20,0,,,,,
mlobo,SumParityInt,44,eval_input,2019-12-01 19:19:36,1 5 4,0,,,,,
mlobo,SumParityInt,45,eval_input,2019-12-01 19:19:43,1 4 5,0,,,,,
mlobo,SumParityInt,46,eval_input,2019-12-01 19:20:10,2 4 5,1,,,,,
mlobo,SumParityInt,47,eval_input,2019-12-01 19:20:34,1,1,,,,,
mlobo,SumParityInt,48,eval_input,2019-12-01 19:20:39,1 2,1,,,,,
mlobo,SumParityInt,49,eval_input,2019-12-01 19:20:42,1 10,1,,,,,
mlobo,SumParityInt,50,eval_input,2019-12-01 19:20:53,1 100,1,,,,,
mlobo,SumParityInt,51,eval_input,2019-12-01 19:21:00,1 110,1,,,,,
mlobo,SumParityInt,52,eval_input,2019-12-01 19:21:03,1 200,1,,,,,
mlobo,SumParityInt,53,eval_input,2019-12-01 19:21:11,1 2 3,0,,,,,
mlobo,SumParityInt,54,eval_input,2019-12-01 19:21:15,1 2 3 4 5,1,,,,,
mlobo,SumParityInt,55,eval_input,2019-12-01 19:21:26,1 2 3 4 5 7,0,,,,,
mlobo,SumParityInt,56,eval_input,2019-12-01 19:21:48,1 2 3 4 5 78,1,,,,,
mlobo,SumParityInt,57,eval_input,2019-12-01 19:22:09,1000 1,1,,,,,
mlobo,SumParityInt,58,quiz_answer,2019-12-01 19:22:24,333,1,0,1,true,,
mlobo,SumParityInt,59,quiz_answer,2019-12-01 19:22:29,-8 3,0,1,1,false,,
mlobo,SumParityInt,60,final_answer,2019-12-01 19:22:31,,,,,,largest number of digits minus least,
mlobo,SumBetween,61,eval_input,2019-12-01 19:23:44,11 and 11,11,,,,,
mlobo,SumBetween,62,eval_input,2019-12-01 19:23:48,12 and 11,0,,,,,
mlobo,SumBetween,63,eval_input,2019-12-01 19:23:53,120 and 11,0,,,,,
mlobo,SumBetween,64,eval_input,2019-12-01 19:23:59,120 and 120,120,,,,,
mlobo,SumBetween,65,eval_input,2019-12-01 19:25:22,5 and 5,5,,,,,
mlobo,SumBetween,66,eval_input,2019-12-01 19:25:26,5 and -2,0,,,,,
mlobo,SumBetween,67,eval_input,2019-12-01 19:25:32,5 and 0,0,,,,,
mlobo,SumBetween,68,eval_input,2019-12-01 19:25:34,5 and 4,0,,,,,
mlobo,SumBetween,69,eval_input,2019-12-01 19:25:39,4 and 5,9,,,,,
mlobo,SumBetween,70,eval_input,2019-12-01 19:25:48,3 and 6,18,,,,,
mlobo,SumBetween,71,eval_input,2019-12-01 19:25:56,6 and 3,0,,,,,
mlobo,SumBetween,72,eval_input,2019-12-01 19:26:15,2 and 5,14,,,,,
mlobo,SumBetween,73,eval_input,2019-12-01 19:26:29,5 and 2,0,,,,,
mlobo,SumBetween,74,eval_input,2019-12-01 19:26:49,1 and 2,3,,,,,
mlobo,SumBetween,75,eval_input,2019-12-01 19:26:54,2 and 1,0,,,,,
mlobo,SumBetween,76,quiz_answer,2019-12-01 19:28:03,"2,5",21,0,14,false,,
mlobo,SumBetween,77,quiz_answer,2019-12-01 19:28:28,"2,5",0,0,14,false,,
mlobo,SumBetween,78,eval_input,2019-12-01 19:28:40,2 and 10,54,,,,,
mlobo,SumBetween,79,quiz_answer,2019-12-01 19:29:00,"2,5",21,0,14,false,,
mlobo,SumBetween,80,final_answer,2019-12-01 19:29:01,,,,,,3,
namassa,Median,0,eval_input,2019-12-02 21:06:35,3,3,,,,,
namassa,Median,1,quiz_answer,2019-12-02 21:07:50,1 8 24,8,0,8,true,,
namassa,Median,2,quiz_answer,2019-12-02 21:07:56,8 1 24,8,1,8,true,,
namassa,Median,3,quiz_answer,2019-12-02 21:08:09,1 2 3 14,2,2,2.5,true,,
namassa,Median,4,final_answer,2019-12-02 21:08:10,,,,,,outputs the number typed into the function,
namassa,Induced,5,eval_input,2019-12-02 21:09:05,7,21,,,,,
namassa,Induced,6,eval_input,2019-12-02 21:09:10,6,15,,,,,
namassa,Induced,7,eval_input,2019-12-02 21:09:18,5,10,,,,,
namassa,Induced,8,eval_input,2019-12-02 21:09:25,3,3,,,,,
namassa,Induced,9,eval_input,2019-12-02 21:09:31,2,1,,,,,
namassa,Induced,10,eval_input,2019-12-02 21:09:40,1,0,,,,,
namassa,Induced,11,quiz_answer,2019-12-02 21:10:59,11,88,0,55,false,,
namassa,Induced,12,final_answer,2019-12-02 21:11:00,,,,,,"takes the number, multiplies it and then subtracts by n term",
namassa,EvenlyDividesIntoFirst,13,eval_input,2019-12-02 21:11:19,2 and 2,true,,,,,
namassa,EvenlyDividesIntoFirst,14,eval_input,2019-12-02 21:11:22,2 and 3,false,,,,,
namassa,EvenlyDividesIntoFirst,15,eval_input,2019-12-02 21:11:25,3 and 3,true,,,,,
namassa,EvenlyDividesIntoFirst,16,eval_input,2019-12-02 21:11:29,4 and 8,false,,,,,
namassa,EvenlyDividesIntoFirst,17,quiz_answer,2019-12-02 21:11:43,"8,2",false,0,true,false,,
namassa,EvenlyDividesIntoFirst,18,final_answer,2019-12-02 21:11:44,,,,,,if the numbers are equal to eachother,
namassa,SumParityBool,19,eval_input,2019-12-02 21:13:45,4,false,,,,,
namassa,SumParityBool,20,eval_input,2019-12-02 21:13:48,5,true,,,,,
namassa,SumParityBool,21,quiz_answer,2019-12-02 21:14:02,333,true,0,true,true,,
namassa,SumParityBool,22,quiz_answer,2019-12-02 21:14:11,-8 3,true,1,true,true,,
namassa,SumParityBool,23,quiz_answer,2019-12-02 21:14:15,1 0 1,false,2,false,true,,
namassa,SumParityBool,24,final_answer,2019-12-02 21:14:16,,,,,,if the numbers are even or odd,
namassa,SumBetween,25,eval_input,2019-12-02 21:14:27,5 and 5,5,,,,,
namassa,SumBetween,26,eval_input,2019-12-02 21:14:31,5 and 3,0,,,,,
namassa,SumBetween,27,eval_input,2019-12-02 21:14:34,5 and 2,0,,,,,
namassa,SumBetween,28,eval_input,2019-12-02 21:14:36,5 and 6,11,,,,,
namassa,SumBetween,29,eval_input,2019-12-02 21:14:42,5 and 7,18,,,,,
namassa,SumBetween,30,quiz_answer,2019-12-02 21:15:16,"2,5",14,0,14,true,,
namassa,SumBetween,31,quiz_answer,2019-12-02 21:15:19,"5,2",13,1,0,false,,
namassa,SumBetween,32,final_answer,2019-12-02 21:15:21,,,,,,2x+(x+1),
nnhenson,SumParityBool,0,eval_input,2019-12-04 18:53:50,empty,false,,,,,
nnhenson,SumParityBool,1,eval_input,2019-12-04 18:54:17,1,true,,,,,
nnhenson,SumParityBool,2,eval_input,2019-12-04 18:54:26,3,true,,,,,
nnhenson,SumParityBool,3,eval_input,2019-12-04 18:54:28,5,true,,,,,
nnhenson,SumParityBool,4,eval_input,2019-12-04 18:54:30,6,false,,,,,
nnhenson,SumParityBool,5,quiz_answer,2019-12-04 18:55:58,333,false,0,true,false,,
nnhenson,SumParityBool,6,eval_input,2019-12-04 18:56:08,3,true,,,,,
nnhenson,SumParityBool,7,eval_input,2019-12-04 18:56:15,2,false,,,,,
nnhenson,SumParityBool,8,eval_input,2019-12-04 18:56:18,333,true,,,,,
nnhenson,SumParityBool,9,eval_input,2019-12-04 18:56:22,222,false,,,,,
nnhenson,SumParityBool,10,quiz_answer,2019-12-04 18:57:06,333,true,0,true,true,,
nnhenson,SumParityBool,11,quiz_answer,2019-12-04 18:57:15,-8 3,false,1,true,false,,
nnhenson,SumParityBool,12,final_answer,2019-12-04 18:57:18,,,,,,Even is false. Odd is true.,
nnhenson,SumBetween,13,eval_input,2019-12-04 19:03:13,3 and 6,18,,,,,
nnhenson,SumBetween,14,eval_input,2019-12-04 19:03:27,3 and 3,3,,,,,
nnhenson,SumBetween,15,eval_input,2019-12-04 19:03:32,2 and 3,5,,,,,
nnhenson,SumBetween,16,eval_input,2019-12-04 19:03:38,6 and 6,6,,,,,
nnhenson,SumBetween,17,eval_input,2019-12-04 19:03:41,6 and 9,30,,,,,
nnhenson,SumBetween,18,quiz_answer,2019-12-04 19:06:10,"2,5",10,0,14,false,,
nnhenson,SumBetween,19,eval_input,2019-12-04 19:06:25,2 and 2,2,,,,,
nnhenson,SumBetween,20,eval_input,2019-12-04 19:06:30,5 and 2,0,,,,,
nnhenson,SumBetween,21,eval_input,2019-12-04 19:06:30,5 and 2,0,,,,,
nnhenson,SumBetween,22,eval_input,2019-12-04 19:06:34,6 and 2,0,,,,,
nnhenson,SumBetween,23,eval_input,2019-12-04 19:06:35,7 and 2,0,,,,,
nnhenson,SumBetween,24,eval_input,2019-12-04 19:06:38,7 and 2,0,,,,,
nnhenson,SumBetween,25,eval_input,2019-12-04 19:06:39,7 and 3,0,,,,,
nnhenson,SumBetween,26,eval_input,2019-12-04 19:06:41,7 and 4,0,,,,,
nnhenson,SumBetween,27,eval_input,2019-12-04 19:06:41,7 and 5,0,,,,,
nnhenson,SumBetween,28,eval_input,2019-12-04 19:06:47,7 and 10,34,,,,,
nnhenson,SumBetween,29,eval_input,2019-12-04 19:07:12,8 and 10,27,,,,,
nnhenson,SumBetween,30,eval_input,2019-12-04 19:07:15,8 and 2,0,,,,,
nnhenson,SumBetween,31,eval_input,2019-12-04 19:07:19,8 and 4,0,,,,,
nnhenson,SumBetween,32,eval_input,2019-12-04 19:07:22,8 and 5,0,,,,,
nnhenson,SumBetween,33,eval_input,2019-12-04 19:07:24,8 and 10,27,,,,,
nnhenson,SumBetween,34,eval_input,2019-12-04 19:07:26,8 and 20,182,,,,,
nnhenson,SumBetween,35,eval_input,2019-12-04 19:07:29,8 and 7,0,,,,,
nnhenson,SumBetween,36,eval_input,2019-12-04 19:07:30,8 and 8,8,,,,,
nnhenson,SumBetween,37,eval_input,2019-12-04 19:07:35,8 and 9,17,,,,,
nnhenson,SumBetween,38,eval_input,2019-12-04 19:07:54,8 and 10,27,,,,,
nnhenson,SumBetween,39,eval_input,2019-12-04 19:08:04,7 and 8,15,,,,,
nnhenson,SumBetween,40,eval_input,2019-12-04 19:08:07,6 and 8,21,,,,,
nnhenson,SumBetween,41,quiz_answer,2019-12-04 19:10:00,"2,5",7,0,14,false,,
nnhenson,EvenlyDividesIntoFirst,43,eval_input,2019-12-04 19:10:21,6 and 6,true,,,,,
nnhenson,EvenlyDividesIntoFirst,44,eval_input,2019-12-04 19:10:24,6 and 7,false,,,,,
nnhenson,EvenlyDividesIntoFirst,45,eval_input,2019-12-04 19:10:25,6 and 8,false,,,,,
nnhenson,EvenlyDividesIntoFirst,46,eval_input,2019-12-04 19:10:26,6 and 9,false,,,,,
nnhenson,EvenlyDividesIntoFirst,47,eval_input,2019-12-04 19:10:27,6 and 0,false,,,,,
nnhenson,EvenlyDividesIntoFirst,48,eval_input,2019-12-04 19:10:31,6 and 1,true,,,,,
nnhenson,EvenlyDividesIntoFirst,49,eval_input,2019-12-04 19:10:33,6 and 2,true,,,,,
nnhenson,EvenlyDividesIntoFirst,50,eval_input,2019-12-04 19:10:33,6 and 3,true,,,,,
nnhenson,EvenlyDividesIntoFirst,51,quiz_answer,2019-12-04 19:11:40,"8,2",false,0,true,false,,
nnhenson,EvenlyDividesIntoFirst,52,eval_input,2019-12-04 19:11:55,6 and 6,true,,,,,
nnhenson,EvenlyDividesIntoFirst,53,eval_input,2019-12-04 19:11:58,6 and 7,false,,,,,
nnhenson,EvenlyDividesIntoFirst,54,eval_input,2019-12-04 19:12:01,6 and 5,false,,,,,
nnhenson,EvenlyDividesIntoFirst,55,eval_input,2019-12-04 19:12:06,6 and 4,false,,,,,
nnhenson,EvenlyDividesIntoFirst,56,eval_input,2019-12-04 19:12:07,6 and 0,false,,,,,
nnhenson,EvenlyDividesIntoFirst,57,eval_input,2019-12-04 19:12:10,6 and 10,false,,,,,
nnhenson,EvenlyDividesIntoFirst,58,eval_input,2019-12-04 19:12:16,5 and 6,false,,,,,
nnhenson,EvenlyDividesIntoFirst,59,eval_input,2019-12-04 19:12:17,5 and 5,true,,,,,
nnhenson,EvenlyDividesIntoFirst,60,quiz_answer,2019-12-04 19:13:05,"8,2",false,0,true,false,,
nnhenson,EvenlyDividesIntoFirst,61,final_answer,2019-12-04 19:13:11,,,,,,"If the first input and the second input are the same numbers, the evaluation is true. If the inputs are not the same number, it evaluates to false. ",
nnhenson,Median,62,eval_input,2019-12-04 19:17:34,2,2,,,,,
nnhenson,Median,63,eval_input,2019-12-04 19:17:48,1,1,,,,,
nnhenson,Median,64,eval_input,2019-12-04 19:17:49,2,2,,,,,
nnhenson,Median,65,eval_input,2019-12-04 19:17:50,3,3,,,,,
nnhenson,Median,66,eval_input,2019-12-04 19:17:51,4,4,,,,,
nnhenson,Median,67,eval_input,2019-12-04 19:17:51,5,5,,,,,
nnhenson,Median,68,eval_input,2019-12-04 19:17:52,6,6,,,,,
nnhenson,Median,69,eval_input,2019-12-04 19:17:53,7,7,,,,,
nnhenson,Median,70,eval_input,2019-12-04 19:17:54,8,8,,,,,
nnhenson,Median,71,eval_input,2019-12-04 19:17:54,9,9,,,,,
nnhenson,Median,72,eval_input,2019-12-04 19:17:57,10,10,,,,,
nnhenson,Median,73,eval_input,2019-12-04 19:17:59,11,11,,,,,
nnhenson,Median,74,eval_input,2019-12-04 19:18:02,12,12,,,,,
nnhenson,Median,75,eval_input,2019-12-04 19:18:05,-2,-2,,,,,
nnhenson,Median,76,quiz_answer,2019-12-04 19:18:38,1 8 24,2,0,8,false,,
nnhenson,Median,77,eval_input,2019-12-04 19:18:44,2 4 5,4,,,,,
nnhenson,Median,78,eval_input,2019-12-04 19:18:50,2 4 7,4,,,,,
nnhenson,Median,79,eval_input,2019-12-04 19:18:54,2 3 6,3,,,,,
nnhenson,Median,80,quiz_answer,2019-12-04 19:19:14,1 8 24,8,0,8,true,,
nnhenson,Median,81,quiz_answer,2019-12-04 19:19:18,8 1 24,1,1,8,false,,
nnhenson,Median,82,eval_input,2019-12-04 19:19:26,1 2 4,2,,,,,
nnhenson,Median,83,eval_input,2019-12-04 19:19:34,2 1 4,2,,,,,
nnhenson,Median,84,eval_input,2019-12-04 19:19:39,2 3 6,3,,,,,
nnhenson,Median,85,eval_input,2019-12-04 19:19:42,2 8 9,8,,,,,
nnhenson,Median,86,quiz_answer,2019-12-04 19:20:30,1 8 24,8,0,8,true,,
nnhenson,Median,87,quiz_answer,2019-12-04 19:20:35,8 1 24,8,1,8,true,,
nnhenson,Median,88,quiz_answer,2019-12-04 19:20:40,1 2 3 14,6,2,2.5,false,,
nnhenson,Median,89,eval_input,2019-12-04 19:20:52,1 2 3 4,2.5,,,,,
nnhenson,Median,90,eval_input,2019-12-04 19:21:16,1 4 4 6,4,,,,,
nnhenson,Median,91,eval_input,2019-12-04 19:21:23,1 5 6 7,5.5,,,,,
nnhenson,Median,92,eval_input,2019-12-04 19:21:32,1 5 6 7 8,6,,,,,
nnhenson,Median,93,eval_input,2019-12-04 19:21:36,1 5 6 7 8 9,6.5,,,,,
nnhenson,Median,94,quiz_answer,2019-12-04 19:22:46,1 8 24,8,0,8,true,,
nnhenson,Median,95,quiz_answer,2019-12-04 19:22:49,8 1 24,8,1,8,true,,
nnhenson,Median,96,quiz_answer,2019-12-04 19:22:56,1 2 3 14,2,2,2.5,true,,
nnhenson,Induced,98,eval_input,2019-12-04 19:23:24,1,0,,,,,
nnhenson,Induced,99,eval_input,2019-12-04 19:23:26,2,1,,,,,
nnhenson,Induced,100,eval_input,2019-12-04 19:23:27,3,3,,,,,
nnhenson,Induced,101,eval_input,2019-12-04 19:23:28,4,6,,,,,
nnhenson,Induced,102,eval_input,2019-12-04 19:23:30,5,10,,,,,
nnhenson,Induced,103,eval_input,2019-12-04 19:23:32,6,15,,,,,
nnhenson,Induced,104,eval_input,2019-12-04 19:23:38,7,21,,,,,
nnhenson,Induced,105,eval_input,2019-12-04 19:23:44,8,28,,,,,
nnhenson,Induced,106,quiz_answer,2019-12-04 19:24:45,11,11,0,55,false,,
nnhenson,Induced,107,final_answer,2019-12-04 19:24:49,,,,,,dont know,
nshatkow,Induced,0,quiz_answer,2019-12-06 13:55:10,11,13,0,55,false,,
nshatkow,Induced,1,final_answer,2019-12-06 13:55:14,,,,,,Adds 2 to the input integer,
nshatkow,SumParityBool,2,quiz_answer,2019-12-06 13:57:48,333,false,0,true,false,,
nshatkow,SumParityBool,3,final_answer,2019-12-06 13:57:51,,,,,,Enters odd digits as true and even as false,
nshatkow,Average,4,eval_input,2019-12-06 13:59:27,3 3 3,3,,,,,
nshatkow,Average,5,quiz_answer,2019-12-06 14:00:27,1 8 24,3,0,11,false,,
nshatkow,Average,6,final_answer,2019-12-06 14:00:29,,,,,,Adds 2.5,
nshatkow,EvenlyDividesIntoFirst,7,quiz_answer,2019-12-06 14:02:07,"8,2",true,0,true,true,,
nshatkow,EvenlyDividesIntoFirst,8,quiz_answer,2019-12-06 14:02:13,"2,8",false,1,false,true,,
nshatkow,EvenlyDividesIntoFirst,9,quiz_answer,2019-12-06 14:02:19,"0,2",true,2,true,true,,
nshatkow,EvenlyDividesIntoFirst,10,final_answer,2019-12-06 14:02:23,,,,,,true,
nshatkow,SumBetween,11,eval_input,2019-12-06 14:02:52,2 and 6,20,,,,,
nshatkow,SumBetween,12,eval_input,2019-12-06 14:03:00,4 and 3,0,,,,,
nshatkow,SumBetween,13,eval_input,2019-12-06 14:03:08,1 and 6,21,,,,,
nshatkow,SumBetween,14,eval_input,2019-12-06 14:03:37,2 and 5,14,,,,,
nshatkow,SumBetween,15,eval_input,2019-12-06 14:03:46,1 and 5,15,,,,,
nshatkow,SumBetween,16,eval_input,2019-12-06 14:03:50,3 and 5,12,,,,,
nshatkow,SumBetween,17,eval_input,2019-12-06 14:03:55,4 and 5,9,,,,,
nshatkow,SumBetween,18,eval_input,2019-12-06 14:04:06,5 and 5,5,,,,,
nshatkow,SumBetween,19,eval_input,2019-12-06 14:05:35,1 and 4,10,,,,,
nshatkow,SumBetween,20,eval_input,2019-12-06 14:05:46,2 and 4,9,,,,,
nshatkow,SumBetween,21,eval_input,2019-12-06 14:05:50,3 and 4,7,,,,,
nshatkow,SumBetween,22,eval_input,2019-12-06 14:05:57,4 and 4,4,,,,,
nshatkow,SumBetween,23,eval_input,2019-12-06 14:06:26,1 and 6,21,,,,,
nshatkow,SumBetween,24,eval_input,2019-12-06 14:06:35,1 and 3,6,,,,,
nshatkow,SumBetween,25,quiz_answer,2019-12-06 14:07:35,"2,5",12,0,14,false,,
nshatkow,SumBetween,26,final_answer,2019-12-06 14:07:40,,,,,,No clue,
oviers,Median,0,eval_input,2019-12-10 17:07:57,2 4 6 8 10,6,,,,,
oviers,Median,1,quiz_answer,2019-12-10 17:10:42,1 8 24,11,0,8,false,,
oviers,Median,2,final_answer,2019-12-10 17:10:49,,,,,,the mean,
oviers,EvenlyDividesIntoFirst,3,eval_input,2019-12-10 17:11:30,3 and 3,true,,,,,
oviers,EvenlyDividesIntoFirst,4,quiz_answer,2019-12-10 17:12:40,"8,2",false,0,true,false,,
oviers,EvenlyDividesIntoFirst,5,final_answer,2019-12-10 17:12:41,,,,,,boolean,
oviers,Induced,6,eval_input,2019-12-10 17:13:22,6,15,,,,,
oviers,Induced,7,quiz_answer,2019-12-10 17:14:17,11,5,0,55,false,,
oviers,Induced,8,final_answer,2019-12-10 17:14:19,,,,,,boolean,
oviers,SumBetween,9,eval_input,2019-12-10 17:14:37,3 and 3,3,,,,,
oviers,SumBetween,10,eval_input,2019-12-10 17:14:42,3 and 7,25,,,,,
